Q2737240	Harads	Harads	Harads	472	83	Point(20.956393273 66.082610493)	http://www.wikidata.org/entity/Q211649, http://www.wikidata.org/entity/Q509476	Norrbotten, Bodens kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Edefors%20Kyrka.jpg
Q1001905	Eksjö	Eksjö	Eksjö	10864	822	Point(14.974859522 57.664668996)	http://www.wikidata.org/entity/Q512035	Eksjö kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Eksjoe%20Altstadt.JPG
Q1001939	Stenungsund	Stenungsund	Stenungsund	13909	1226	Point(11.836028993 58.063737226)	http://www.wikidata.org/entity/Q511438	Stenungsunds kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Stenungsund%20med%20kraftverkets%20fyra%20skorstenar%20i%20bakgrunden%2C%20den%201%20augusti%202010.JPG
Q1012813	Hagfors	Hagfors	Hagfors	4736	635	Point(13.705392649 60.040268487)	http://www.wikidata.org/entity/Q511407	Hagfors kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Aerial%20view%20of%20Hagfors%2C%20Sweden.JPG
Q1453241	Svärdsjö	Svärdsjö	Svärdsjö	1333	227	Point(15.905186542 60.740459652)	http://www.wikidata.org/entity/Q205218, http://www.wikidata.org/entity/Q501545, http://www.wikidata.org/entity/Q21743134	Dalarna, Falu kommun, Svärdsjö distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/Sv%C3%A4rdsj%C3%B6%20kyrka%20fr%C3%A5n%20s%C3%B6der%2020130918.JPG
Q2681542	Kappelshamn	Kappelshamn	Kappelshamn	135	84	Point(18.782138385 57.844332354)	http://www.wikidata.org/entity/Q374794, http://www.wikidata.org/entity/Q1027830, http://www.wikidata.org/entity/Q21776782, http://www.wikidata.org/entity/Q10572370	Region Gotland, Gotland, Hangvars distrikt, Lärbro landskommun	http://commons.wikimedia.org/wiki/Special:FilePath/Flickr%20-%20Per%20Ola%20Wiberg%20~%20mostly%20away%20-%20Kappelshamn%2C%20northern%20Gotland.jpg
Q2682930	Kullö	Kullö	Kullö	1016	46	Point(18.306881296 59.411894926)	http://www.wikidata.org/entity/Q203509, http://www.wikidata.org/entity/Q500090	Uppland, Vaxholms kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Kull%C3%B6n%20near%20Vaxholm%2C%20Sweden%20-%20panoramio.jpg
Q2736021	Öggestorp	Öggestorp	Öggestorp	245	39	Point(14.383169703 57.722379815)	http://www.wikidata.org/entity/Q504689	Jönköpings kommun	http://commons.wikimedia.org/wiki/Special:FilePath/%C3%96ggestorps%20kyrka%20-%20KMB%20-%2016000300033940.jpg
Q10506425	Glömminge	Glömminge	Glömminge	357	139	Point(16.543387612 56.71880009)	http://www.wikidata.org/entity/Q514756, http://www.wikidata.org/entity/Q15981396, http://www.wikidata.org/entity/Q21566426, http://www.wikidata.org/entity/Q21566437	Mörbylånga kommun, Öland, Algutsrums distrikt, Glömminge distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/Gl%C3%B6mminge%20kyrka%20Exteri%C3%B6r01.JPG
Q1028980	Hindås	Hindås	Hindås	3098	489	Point(12.47544718 57.707397583)	http://www.wikidata.org/entity/Q213551, http://www.wikidata.org/entity/Q500125, http://www.wikidata.org/entity/Q503102	Västergötland, Härryda kommun, Bollebygds kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Hind%C3%A5s%20station.jpg
Q1028980	Hindås	Hindås	Hindås	3098	489	Point(12.47544718 57.707397583)	http://www.wikidata.org/entity/Q213551, http://www.wikidata.org/entity/Q500125, http://www.wikidata.org/entity/Q503102	Västergötland, Härryda kommun, Bollebygds kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Det%20nationalromantiska%20stationshuset%20i%20Hind%C3%A5s.jpg
Q2175942	Djulö kvarn	Djulö kvarn	Djulö kvarn	160	47	Point(16.206525416 58.969133147)	http://www.wikidata.org/entity/Q508140, http://www.wikidata.org/entity/Q626062, http://www.wikidata.org/entity/Q21608270	Katrineholms kommun, Södermanland, Katrineholms distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/Djul%C3%B6%20skola.JPG
Q2197671	Olofsbo	Olofsbo	Olofsbo	234	144	Point(12.393726205 56.919564694)	http://www.wikidata.org/entity/Q508168, http://www.wikidata.org/entity/Q626045, http://www.wikidata.org/entity/Q21566368, http://www.wikidata.org/entity/Q21566385	Falkenbergs kommun, Halland, Morups distrikt, Stafsinge distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/Olofsbo%20beach%2C%20Falkenberg%2C%20Halland%2C%20Sweden%20%289964732855%29.jpg
Q10601970	Nordanå	Nordanå	Nordanå	282	40	Point(13.124510964 55.623493799)	http://www.wikidata.org/entity/Q180756, http://www.wikidata.org/entity/Q186662, http://www.wikidata.org/entity/Q21560024, http://www.wikidata.org/entity/Q21560085, http://www.wikidata.org/entity/Q504609	Skåne, Burlövs kommun, Burlövs distrikt, Görslövs distrikt, Staffanstorps kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Nordan%C3%A5%20j%C3%A4rnv%C3%A4gsstation.JPG
Q10602616	Norra Vram	Norra Vram	Norra Vram	145	48	Point(12.97301376 56.087637684)	http://www.wikidata.org/entity/Q180756, http://www.wikidata.org/entity/Q511310, http://www.wikidata.org/entity/Q20988041	Skåne, Bjuvs kommun, Norra Vrams distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/Norra%20Vrams%20pr%C3%A4stg%C3%A5rd.jpg
Q10604650	Nyehusen	Nyehusen	Nyehusen	310	265	Point(14.220131602 55.8480044)	http://www.wikidata.org/entity/Q180756, http://www.wikidata.org/entity/Q498857, http://www.wikidata.org/entity/Q21560631	Skåne, Kristianstads kommun, Åhus distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/Helge%20%C3%A5.jpg
Q10604849	Nymö	Nymö	Nymö	148	39	Point(14.326522521 56.018204509)	http://www.wikidata.org/entity/Q180756, http://www.wikidata.org/entity/Q498857, http://www.wikidata.org/entity/Q21560264	Skåne, Kristianstads kommun, Nymö distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/Kyrkor%20i%20lunds%20stift%20-%20Nym%C3%B6%20kyrka.JPG
Q54764	Västervik	Västervik	Västervik	21428	1313	Point(16.6317301 57.756322611)	http://www.wikidata.org/entity/Q515477	Västerviks kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Stora%20Torget%2C%20V%C3%A4stervik.jpg
Q1109681	Alvhem	Alvhem	Alvhem	361	86	Point(12.169059824 58.001146742)	http://www.wikidata.org/entity/Q213551, http://www.wikidata.org/entity/Q498470, http://www.wikidata.org/entity/Q511241	Västergötland, Ale kommun, Lilla Edets kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Alvhem04.jpg
Q2163493	Bergeforsen	Bergeforsen	Bergeforsen	1741	282	Point(17.386552384 62.530795071)	http://www.wikidata.org/entity/Q504983	Timrå kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Momenta%2C%20former%20Folkets%20hus%20in%20Bergeforsen%2002.jpg
Q2191139	Äppelbo	Äppelbo	Äppelbo	487	282	Point(14.043789679 60.481477459)	http://www.wikidata.org/entity/Q501551	Vansbro kommun	http://commons.wikimedia.org/wiki/Special:FilePath/%C3%84ppelbo%20kyrka1.jpg
Q2197387	Gryt	Gryt	Gryt	332	286	Point(16.809506068 58.190739326)	http://www.wikidata.org/entity/Q509997	Valdemarsviks kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Gryts%20kyrka%20fr%C3%A5n%20luften.jpg
Q10532006	Håkanryd	Håkanryd	Håkanryd	122	53	Point(14.534430136 56.093424369)	http://www.wikidata.org/entity/Q180756, http://www.wikidata.org/entity/Q21560155, http://www.wikidata.org/entity/Q514830	Skåne, Ivetofta distrikt, Bromölla kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Haakanryd.jpg
Q10532519	Hökön	Hökön	Hökön	118	49	Point(14.226022722 56.473424882)	http://www.wikidata.org/entity/Q180756, http://www.wikidata.org/entity/Q504594, http://www.wikidata.org/entity/Q21560207	Skåne, Osby kommun, Loshults distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/H%C3%B6k%C3%B6n%202007A.jpg
Q10532600	Hörja	Hörja	Hörja	197	40	Point(13.591236323 56.20533449)	http://www.wikidata.org/entity/Q180756, http://www.wikidata.org/entity/Q508125	Skåne, Hässleholms kommun	http://commons.wikimedia.org/wiki/Special:FilePath/H%C3%B6rjag%C3%A5rden.jpg
Q10541956	Järrestad	Järrestad	Järrestad	166	40	Point(14.285044042 55.537616984)	http://www.wikidata.org/entity/Q180756, http://www.wikidata.org/entity/Q504626, http://www.wikidata.org/entity/Q21560161	Skåne, Simrishamns kommun, Järrestads distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/J%C3%A4rrstads%20kyrka.jpg
Q10532218	Högbo	Högbo	Högbo	132	79	Point(16.805537365 60.667439783)	http://www.wikidata.org/entity/Q149539	Sandvikens kommun	http://commons.wikimedia.org/wiki/Special:FilePath/H%C3%B6gbo%20bruk%20nya%20herrg%C3%A5rden.JPG
Q2182000	Nybrostrand	Nybrostrand	Nybrostrand	1311	141	Point(13.945460265 55.43386991)	http://www.wikidata.org/entity/Q505102	Ystads kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Nybro%C3%A5ns%20utlopp.jpg
Q2685807	Hunnebostrand	Hunnebostrand	Hunnebostrand	2006	352	Point(11.304903659 58.442648889)	http://www.wikidata.org/entity/Q501420	Sotenäs kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Hunnebostrands%20harbour.jpg
Q2695509	Furusjö	Furusjö	Furusjö	346	63	Point(13.960569549 57.928576171)	http://www.wikidata.org/entity/Q503198	Habo kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Furusj%C3%B6%20-%20Strandv%C3%A4gen.jpg
Q2166310	Vemdalen	Vemdalen	Vemdalen	612	380	Point(13.860438844 62.448978417)	http://www.wikidata.org/entity/Q513421	Härjedalens kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Vemdalens%20kyrka%202012%2003.jpg
Q2693616	Färila	Färila	Färila	1326	291	Point(15.831678093 61.79118108)	http://www.wikidata.org/entity/Q515235	Ljusdals kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Kyrka.jpg
Q2211	Malmö	Malmö	Malmö	324002	7705	Point(13.021423031 55.593188589)	http://www.wikidata.org/entity/Q186662, http://www.wikidata.org/entity/Q427991, http://www.wikidata.org/entity/Q503361	Burlövs kommun, Lomma kommun, Malmö kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Centrala%20Malm%C3%B6.jpg
Q1182804	Degeberga	Degeberga	Degeberga	1325	215	Point(14.083714122 55.826484059)	http://www.wikidata.org/entity/Q498857	Kristianstads kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Degeberga%20Tingsv%C3%A4gen.jpg
Q2180312	Älta	Älta	Älta	9989	332	Point(18.183333333 59.25)	http://www.wikidata.org/entity/Q626062, http://www.wikidata.org/entity/Q946647	Södermanland, Nacka kommun	http://commons.wikimedia.org/wiki/Special:FilePath/S%C3%B6dra%20Hedvigslund%202015d.jpg
Q2705168	Kimstad	Kimstad	Kimstad	1627	176	Point(15.966012364 58.54902031)	http://www.wikidata.org/entity/Q504676	Norrköpings kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Kimstads%20kyrka%2C%20den%2018%20december%202008%2C%20bild%2015.JPG
Q1272709	Vännäs	Vännäs	Vännäs	4567	410	Point(19.74493084 63.905847975)	http://www.wikidata.org/entity/Q500210	Vännäs kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Vannas%20railwaystation%20Sweden.jpg
Q10552209	Köpmanholm	Köpmanholm	Köpmanholm	125	110	Point(18.929257327 59.65510562)	http://www.wikidata.org/entity/Q203509, http://www.wikidata.org/entity/Q214048, http://www.wikidata.org/entity/Q21667168, http://www.wikidata.org/entity/Q10431334	Uppland, Norrtälje kommun, Blidö distrikt, Blidö landskommun	http://commons.wikimedia.org/wiki/Special:FilePath/K%C3%B6pmanholm%2C%202018.jpg
Q10562629	Lindshammar	Lindshammar	Lindshammar	62	35	Point(15.140905068 57.220464403)	http://www.wikidata.org/entity/Q199957, http://www.wikidata.org/entity/Q515505, http://www.wikidata.org/entity/Q505052, http://www.wikidata.org/entity/Q21566545, http://www.wikidata.org/entity/Q21721265	Småland, Uppvidinge kommun, Vetlanda kommun, Nottebäcks distrikt, Södra Solberga distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/Lindshammars%20glasbruk%2001.JPG
Q10576203	Malsta	Malsta	Malsta	213	56	Point(18.64179611 59.774882318)	http://www.wikidata.org/entity/Q203509, http://www.wikidata.org/entity/Q214048, http://www.wikidata.org/entity/Q21667283	Uppland, Norrtälje kommun, Malsta distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/Malsta%20kyrka%201957.JPG
Q10604988	Nysättra	Nysättra	Nysättra	268	139	Point(18.895811993 59.812906873)	http://www.wikidata.org/entity/Q203509, http://www.wikidata.org/entity/Q214048, http://www.wikidata.org/entity/Q21667434	Uppland, Norrtälje kommun, Vätö distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/47%20Nys%C3%A4ttra%2C%20pizzeria.jpg
Q1290728	Onsala	Onsala	Onsala	12415	1345	Point(12.033731922 57.425951985)	http://www.wikidata.org/entity/Q499380	Kungsbacka kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Onsala%20kyrka.jpg
Q1464921	Frillesås	Frillesås	Frillesås	3285	481	Point(12.181991651 57.302997361)	http://www.wikidata.org/entity/Q499380	Kungsbacka kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Frillesas%20kyrka.jpg
Q10532013	Håkantorp	Håkantorp	Håkantorp	134	39	Point(12.907063899 58.306308763)	http://www.wikidata.org/entity/Q213551, http://www.wikidata.org/entity/Q501428, http://www.wikidata.org/entity/Q21567451	Västergötland, Vara kommun, Levene distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/H%C3%A5kantorp%20train%20station%20sign.jpg
Q10550944	Kvarsebo	Kvarsebo	Kvarsebo	200	75	Point(16.627393992 58.63960264)	http://www.wikidata.org/entity/Q214829, http://www.wikidata.org/entity/Q504676, http://www.wikidata.org/entity/Q21580227	Östergötland, Norrköpings kommun, Kvarsebo distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/Kvarsebo%20kyrka.jpg
Q10555292	Laxsjö	Laxsjö	Laxsjö	99	80	Point(14.797339783 63.814245497)	http://www.wikidata.org/entity/Q211661, http://www.wikidata.org/entity/Q21595761, http://www.wikidata.org/entity/Q514707	Jämtland, Laxsjö distrikt, Krokoms kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Laxsj%C3%B6%20pr%C3%A4stg%C3%A5rd%2C%20tidigt%201900-tal.jpg
Q1144285	Långsele	Långsele	Långsele	1550	244	Point(17.060469931 63.179102752)	http://www.wikidata.org/entity/Q221990	Sollefteå kommun	http://commons.wikimedia.org/wiki/Special:FilePath/L%C3%A5ngsele%20kyrka.jpg
Q1382853	Näsåker	Näsåker	Näsåker	509	138	Point(16.902404103 63.443834948)	http://www.wikidata.org/entity/Q221990	Sollefteå kommun	http://commons.wikimedia.org/wiki/Special:FilePath/N%C3%A4mforsen.JPG
Q1471281	Fränsta	Fränsta	Fränsta	2028	609	Point(16.120306449 62.496143599)	http://www.wikidata.org/entity/Q271107	Ånge kommun	http://commons.wikimedia.org/wiki/Special:FilePath/TorpsKyrkaAug08.JPG
Q1471281	Fränsta	Fränsta	Fränsta	2028	609	Point(16.120306449 62.496143599)	http://www.wikidata.org/entity/Q271107	Ånge kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Torpsj%C3%B6n%20-%20KMB%20-%2016000300023019.jpg
Q1343999	Hemse	Hemse	Hemse	1766	229	Point(18.375300385 57.235723831)	http://www.wikidata.org/entity/Q374794	Region Gotland	http://commons.wikimedia.org/wiki/Special:FilePath/Hemse%20kyrka%20church%20Gotland%20Sweden.jpg
Q2238233	Ytterstad	Ytterstad	Ytterstad	243	66	Point(12.20833333 57.825)	http://www.wikidata.org/entity/Q52502, http://www.wikidata.org/entity/Q213551, http://www.wikidata.org/entity/Q503188, http://www.wikidata.org/entity/Q21779131	Göteborgs kommun, Västergötland, Lerums kommun, Stora Lundby distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/Ytterstad%20by.jpg
Q10532534	Höljes	Höljes	Höljes	79	43	Point(12.589861466 60.903558761)	http://www.wikidata.org/entity/Q211638, http://www.wikidata.org/entity/Q21704825, http://www.wikidata.org/entity/Q510135	Värmland, Norra Finnskoga distrikt, Torsby kommun	http://commons.wikimedia.org/wiki/Special:FilePath/P-G%20Andersson%20%28Audi%20S1%20EKS%20RX%20quattro%20-45%29%20%2835282841790%29.jpg
Q1284760	Jukkasjärvi	Jukkasjärvi	Jukkasjärvi	687	137	Point(20.602910851 67.851959073)	http://www.wikidata.org/entity/Q499474	Kiruna kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Jukkasj%C3%A4rvi%2C%20Sweden.jpg
Q1303800	Forshaga	Forshaga	Forshaga	6448	548	Point(13.482248087 59.527843343)	http://www.wikidata.org/entity/Q499385	Forshaga kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Font%C3%A4nForshaga.JPG
Q2206729	Vikarbodarna och Skatan	Vikarbodarna and Skatan	Skatan	259	121	Point(17.496758626 62.200446604)	http://www.wikidata.org/entity/Q210687, http://www.wikidata.org/entity/Q504994, http://www.wikidata.org/entity/Q21721360	Medelpad, Sundsvalls kommun, Njurunda distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/Skatan%20Sundsvalls%20kommun.jpg
Q2211499	Hovenäset	Hovenäset	Hovenäset	182	26	Point(11.283333333 58.366666666)	http://www.wikidata.org/entity/Q209523, http://www.wikidata.org/entity/Q501420, http://www.wikidata.org/entity/Q21566606	Bohuslän, Sotenäs kommun, Askums distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/Hoven%C3%A4set%202015%20002.jpg
Q10532608	Hörle	Hörle	Hörle	153	38	Point(14.050267112 57.258288683)	http://www.wikidata.org/entity/Q280562	Värnamo kommun	http://commons.wikimedia.org/wiki/Special:FilePath/H%C3%B6rle%20Bruks%20Herrg%C3%A5rd.JPG
Q10604711	Nyhyttan	Nyhyttan	Nyhyttan	100	41	Point(14.80879893 59.673660765)	http://www.wikidata.org/entity/Q285894, http://www.wikidata.org/entity/Q321430, http://www.wikidata.org/entity/Q21608360	Nora kommun, Västmanland, Järnboås distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/Nyhyttan.JPG
Q10611666	Ormesta	Ormesta	Ormesta	102	18	Point(15.27444444 59.25361111)	http://www.wikidata.org/entity/Q297718	Örebro kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Ormesta%20radby.jpg
Q1158074	Dals Rostock	Dals Rostock	Dals Rostock	794	143	Point(12.353746719 58.714552054)	http://www.wikidata.org/entity/Q501438	Melleruds kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Stationshuset%20Dals%20Rostock%20cropped.jpg
Q2212132	Muskö	Muskö	Muskö	258	68	Point(18.132821355 58.996851613)	http://www.wikidata.org/entity/Q113692, http://www.wikidata.org/entity/Q626062	Haninge kommun, Södermanland	http://commons.wikimedia.org/wiki/Special:FilePath/Musk%C3%B6%20kyrka%2C%202017b.jpg
Q2212986	Hasslarp	Hasslarp	Hasslarp	585	60	Point(12.813959167 56.135233148)	http://www.wikidata.org/entity/Q180756, http://www.wikidata.org/entity/Q255206, http://www.wikidata.org/entity/Q487648	Skåne, Ängelholms kommun, Helsingborgs kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Hasslarp%20station%20factory.JPG
Q2222483	Löberöd	Löberöd	Löberöd	1287	140	Point(13.51841251 55.776476673)	http://www.wikidata.org/entity/Q180756, http://www.wikidata.org/entity/Q266401, http://www.wikidata.org/entity/Q1130264	Skåne, Höörs kommun, Eslövs kommun	http://commons.wikimedia.org/wiki/Special:FilePath/L%C3%B6ber%C3%B6d%20gata.jpg
Q10542675	Kalkudden	Kalkudden	Kalkudden	285	181	Point(17.280065172 59.267192442)	http://www.wikidata.org/entity/Q501532, http://www.wikidata.org/entity/Q626062, http://www.wikidata.org/entity/Q21608290	Strängnäs kommun, Södermanland, Mariefreds distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/Kalkudden%20april%202012.jpg
Q1372181	Skärblacka	Skärblacka	Skärblacka	4018	418	Point(15.897264946 58.579999416)	http://www.wikidata.org/entity/Q504676	Norrköpings kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Sk%C3%A4rblacka%20station%202011.jpg
Q1317694	Fredriksberg	Fredriksberg	Fredriksberg	314	75	Point(14.370375786 60.139536166)	http://www.wikidata.org/entity/Q503184	Ludvika kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Centrala%20fredriksberg.JPG
Q1323619	Grängesberg	Grängesberg	Grängesberg	2188	249	Point(15.009317764 60.074138058)	http://www.wikidata.org/entity/Q503184	Ludvika kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Gr%C3%A4nges.JPG
Q1193840	Vi	Vi	Vi	5862	636	Point(17.417799704 62.431146645)	http://www.wikidata.org/entity/Q504994	Sundsvalls kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Aln%C3%B6%20Vi%20Centrum%20Sundsvall.JPG
Q1195439	Timrå	Timrå	Timrå	10494	991	Point(17.34779856 62.495907611)	http://www.wikidata.org/entity/Q504983	Timrå kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Timr%C3%A5%20montage.jpg
Q2883749	Södra Klagshamn	Södra Klagshamn	Södra Klagshamn	1367	45	Point(12.916666666 55.516666666)	http://www.wikidata.org/entity/Q180756, http://www.wikidata.org/entity/Q503361	Skåne, Malmö kommun	http://commons.wikimedia.org/wiki/Special:FilePath/S%C3%B6dra%20Klagshamn.jpg
Q2977669	Östraby	Östraby	Östraby	190	36	Point(13.682474673 55.75972435)	http://www.wikidata.org/entity/Q180756, http://www.wikidata.org/entity/Q504619, http://www.wikidata.org/entity/Q21560701	Skåne, Hörby kommun, Östraby distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/%C3%96straby%20kyrka%202.jpg
Q2977669	Östraby	Östraby	Östraby	190	36	Point(13.682474673 55.75972435)	http://www.wikidata.org/entity/Q180756, http://www.wikidata.org/entity/Q504619, http://www.wikidata.org/entity/Q21560701	Skåne, Hörby kommun, Östraby distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/%C3%96straby%20kyrka.jpg
Q3006951	Vejbystrand	Vejbystrand	Vejbystrand	2721	274	Point(12.766666666 56.316666666)	http://www.wikidata.org/entity/Q180756, http://www.wikidata.org/entity/Q499464, http://www.wikidata.org/entity/Q255206	Skåne, Båstads kommun, Ängelholms kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Kustlandskap%20vid%20i%20Magnarp-Vejbystrand.jpg
Q2218485	Nye	Nye	Nye	193	57	Point(15.275720025 57.343071614)	http://www.wikidata.org/entity/Q199957, http://www.wikidata.org/entity/Q505052, http://www.wikidata.org/entity/Q21721244	Småland, Vetlanda kommun, Nye distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/Nye%20kyrka.JPG
Q2224680	Älvnäs	Älvnäs	Älvnäs	802	58	Point(17.767197117 59.287344205)	http://www.wikidata.org/entity/Q203509, http://www.wikidata.org/entity/Q492614	Uppland, Ekerö kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Elvn%C3%A4s%20g%C3%A5rd%202016b.jpg
Q2229140	Sticklinge udde	Sticklinge udde	Sticklinge udde	3064	130	Point(18.11110644 59.385074898)	http://www.wikidata.org/entity/Q203509, http://www.wikidata.org/entity/Q3120654, http://www.wikidata.org/entity/Q10561368	Uppland, Lidingö kommun, Lidingö stad	http://commons.wikimedia.org/wiki/Special:FilePath/Sticklinge%2C%20Liding%C3%B6%2C%20mars%202020.jpg
Q2887420	Stavsnäs	Stavsnäs	Stavsnäs	1871	970	Point(18.677999409 59.268732315)	http://www.wikidata.org/entity/Q203509, http://www.wikidata.org/entity/Q493841	Uppland, Värmdö kommun	http://commons.wikimedia.org/wiki/Special:FilePath/20130202%20Stockholm%20Sk%C3%A4rg%C3%A5rd%20%2854%29.jpg
Q2934594	Mörtnäs	Mörtnäs	Mörtnäs	1511	184	Point(18.45 59.316666666)	http://www.wikidata.org/entity/Q203509, http://www.wikidata.org/entity/Q493841	Uppland, Värmdö kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Mortnas%20Varmdo.JPG
Q3006215	Örsundsbro	Örsundsbro	Örsundsbro	1422	138	Point(17.30821698 59.734293318)	http://www.wikidata.org/entity/Q203509, http://www.wikidata.org/entity/Q509568	Uppland, Enköpings kommun	http://commons.wikimedia.org/wiki/Special:FilePath/%C3%96rsundsbro%20Kappen%201.jpg
Q2232457	Saittarova	Saittarova	Saittarova	54	100	Point(22.231605233 67.335602921)	http://www.wikidata.org/entity/Q186230	Pajala kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Saittarova.jpg
Q1338169	Emmaboda	Emmaboda	Emmaboda	5054	588	Point(15.534592165 56.629901391)	http://www.wikidata.org/entity/Q509452, http://www.wikidata.org/entity/Q21566434	Emmaboda kommun, Emmaboda distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/Emmaboda%20j%C3%A4rnv%C3%A4gsstation.jpg
Q1377386	Köpingsvik	Köpingsvik	Köpingsvik	599	118	Point(16.716666666 56.883333333)	http://www.wikidata.org/entity/Q509546, http://www.wikidata.org/entity/Q15981396	Borgholms kommun, Öland	http://commons.wikimedia.org/wiki/Special:FilePath/K%C3%B6pinginsvikskyrka.JPG
Q2235242	Ramsjö	Ramsjö	Ramsjö	159	61	Point(15.649254842 62.184005049)	http://www.wikidata.org/entity/Q206564, http://www.wikidata.org/entity/Q515235, http://www.wikidata.org/entity/Q21779084	Hälsingland, Ljusdals kommun, Ramsjö distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/Ramsjo%20kyrka%20view.jpg
Q2842587	Limmared	Limmared	Limmared	1484	146	Point(13.357925763 57.537895096)	http://www.wikidata.org/entity/Q103093, http://www.wikidata.org/entity/Q213551, http://www.wikidata.org/entity/Q501479	Västra Götalands län, Västergötland, Tranemo kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Limmareds%20glasbruk%202014%20-%206725.jpg
Q2214523	Skedvi kyrkby	Skedvi kyrkby	Skedvi kyrkby	400	79	Point(15.809586171 60.404276171)	http://www.wikidata.org/entity/Q205218, http://www.wikidata.org/entity/Q1345439	Dalarna, Säters kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Stora%20Skedvi%20kyrka%20fr%C3%A5n%20v%C3%A4gen.jpg
Q1157822	Dalby	Dalby, Lund	Dalby	6834	414	Point(13.356142338 55.664461091)	http://www.wikidata.org/entity/Q505018	Lunds kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Dalby%20kyrka%20heligkorskyrka%20Lunds%20stift%20Sk%C3%A5ne%20Sverige.jpg
Q1398087	Stångby	Stångby	Stångby	2016	105	Point(13.197368278 55.749432601)	http://www.wikidata.org/entity/Q505018	Lunds kommun	http://commons.wikimedia.org/wiki/Special:FilePath/St%C3%A5ngby%20kyrka%20februari%202012.jpg
Q1182859	Degerhamn	Degerhamn	Degerhamn	313	107	Point(16.411573577 56.353253448)	http://www.wikidata.org/entity/Q514756, http://www.wikidata.org/entity/Q15981396	Mörbylånga kommun, Öland	http://commons.wikimedia.org/wiki/Special:FilePath/Alunbruket%20i%20Degerhamn%20-%20KMB%20-%2016001000182547.jpg
